direction,speed,time
0.15000000000000002,0.15,2020-03-09 11:34:08.153899
0.14639249406754973,0.15,2020-03-09 11:34:08.192107
0.13534697294235232,0.15,2020-03-09 11:34:08.202430
0.12135423719882965,0.15,2020-03-09 11:34:08.215466
0.108098304271698,0.15,2020-03-09 11:34:08.226180
0.1,0.15,2020-03-09 11:34:08.235592
0.10662687718868256,0.15,2020-03-09 11:34:08.363841
0.12945472151041032,0.15,2020-03-09 11:34:08.374411
0.15000000000000002,0.15,2020-03-09 11:34:08.384924
0.13902881368994713,0.15,2020-03-09 11:34:18.611891
0.13019152581691742,0.15,2020-03-09 11:34:18.623400
0.12577288150787355,0.15,2020-03-09 11:34:18.632179
0.12650968581438066,0.15,2020-03-09 11:34:18.663039
0.12724648863077165,0.15,2020-03-09 11:34:18.713559
0.13019152581691742,0.15,2020-03-09 11:34:18.722166
0.1338733658194542,0.15,2020-03-09 11:34:18.732915
0.13902881368994713,0.15,2020-03-09 11:34:18.744699
0.14860072629526258,0.15,2020-03-09 11:34:18.753447
0.15000000000000002,0.15,2020-03-09 11:34:18.761841
0.15066464953124525,0.15,2020-03-09 11:34:18.953626
0.15000000000000002,0.15,2020-03-09 11:34:18.973302
0.1471292981877923,0.15,2020-03-09 11:34:19.043567
0.137555205821991,0.15,2020-03-09 11:34:19.053668
0.12945472151041032,0.15,2020-03-09 11:34:19.061838
0.12356464862823487,0.15,2020-03-09 11:34:19.074490
0.11988062858581544,0.15,2020-03-09 11:34:19.083771
0.12061743438243866,0.15,2020-03-09 11:34:19.133149
0.12209104001522064,0.15,2020-03-09 11:34:19.142663
0.12577288150787355,0.15,2020-03-09 11:34:19.164942
0.12724648863077165,0.15,2020-03-09 11:34:19.174832
0.13608159720897675,0.15,2020-03-09 11:34:19.183220
0.15000000000000002,0.15,2020-03-09 11:34:19.196477
0.15000000000000002,0.13,2020-03-09 11:34:19.352324
0.15000000000000002,0.15,2020-03-09 11:34:19.682444
0.15000000000000002,0.13,2020-03-09 11:34:20.800687
0.15000000000000002,0.15,2020-03-09 11:34:21.072615
0.15000000000000002,0.13,2020-03-09 11:34:21.242903
0.15000000000000002,0.15,2020-03-09 11:34:22.360788
0.15213825758546592,0.15,2020-03-09 11:34:24.802117
0.17570290565490723,0.15,2020-03-09 11:34:24.813895
0.2,0.15,2020-03-09 11:34:24.825179
0.19411210715770721,0.15,2020-03-09 11:34:25.044434
0.18085617423057557,0.15,2020-03-09 11:34:25.057030
0.16392058283090594,0.15,2020-03-09 11:34:25.066712
0.15000000000000002,0.15,2020-03-09 11:34:25.079820
0.14639249406754973,0.15,2020-03-09 11:34:25.194792
0.12503607720136645,0.15,2020-03-09 11:34:25.206052
0.10073462426662445,0.15,2020-03-09 11:34:25.216160
0.1,0.15,2020-03-09 11:34:25.228504
0.11693559288978578,0.15,2020-03-09 11:34:25.404547
0.14418208226561546,0.15,2020-03-09 11:34:25.416673
0.15000000000000002,0.15,2020-03-09 11:34:25.427810
0.16465520560741426,0.15,2020-03-09 11:34:25.445142
0.19484891295433046,0.15,2020-03-09 11:34:25.455743
0.2,0.15,2020-03-09 11:34:25.468807
0.19558571577072145,0.15,2020-03-09 11:34:25.623298
0.18748522996902467,0.15,2020-03-09 11:34:25.634723
0.1771743357181549,0.15,2020-03-09 11:34:25.645076
0.1624469742178917,0.15,2020-03-09 11:34:25.657587
0.15140145355835558,0.15,2020-03-09 11:34:25.668714
0.15000000000000002,0.15,2020-03-09 11:34:25.678650
0.13019152581691742,0.15,2020-03-09 11:34:25.733131
0.11030871570110322,0.15,2020-03-09 11:34:25.744739
0.1,0.15,2020-03-09 11:34:25.754610
0.12356464862823487,0.15,2020-03-09 11:34:25.913896
0.15000000000000002,0.15,2020-03-09 11:34:25.926202
0.15876513421535493,0.15,2020-03-09 11:34:25.953505
0.16760242283344268,0.15,2020-03-09 11:34:25.964993
0.17275568991899493,0.15,2020-03-09 11:34:25.977935
0.1617101699113846,0.15,2020-03-09 11:34:25.990647
0.15000000000000002,0.15,2020-03-09 11:34:26.005575
0.16465520560741426,0.15,2020-03-09 11:34:26.725237
0.19484891295433046,0.15,2020-03-09 11:34:26.735976
0.2,0.15,2020-03-09 11:34:26.744252
0.19043026864528656,0.15,2020-03-09 11:34:26.894334
0.1779111385345459,0.15,2020-03-09 11:34:26.905777
0.1624469742178917,0.15,2020-03-09 11:34:26.914386
0.15000000000000002,0.15,2020-03-09 11:34:26.928044
0.14565569013357163,0.15,2020-03-09 11:34:26.954990
0.12356464862823487,0.15,2020-03-09 11:34:26.963450
0.10515326857566834,0.15,2020-03-09 11:34:26.973504
0.1,0.15,2020-03-09 11:34:26.985580
0.11546416580677032,0.15,2020-03-09 11:34:27.164717
0.1382920101284981,0.15,2020-03-09 11:34:27.173992
0.15000000000000002,0.15,2020-03-09 11:34:27.183108
0.15213825758546592,0.15,2020-03-09 11:34:27.204334
0.1668656185269356,0.15,2020-03-09 11:34:27.213527
0.1830665856599808,0.15,2020-03-09 11:34:27.225247
0.19558571577072145,0.15,2020-03-09 11:34:27.234625
0.2,0.15,2020-03-09 11:34:27.244843
0.19558571577072145,0.15,2020-03-09 11:34:27.354551
0.18895666003227235,0.15,2020-03-09 11:34:27.365513
0.1815929800271988,0.15,2020-03-09 11:34:27.375111
0.17202106714248658,0.15,2020-03-09 11:34:27.387445
0.15876513421535493,0.15,2020-03-09 11:34:27.396416
0.15000000000000002,0.15,2020-03-09 11:34:27.405405
0.1382920101284981,0.15,2020-03-09 11:34:27.433035
0.11914600431919098,0.15,2020-03-09 11:34:27.446364
0.1036818414926529,0.15,2020-03-09 11:34:27.454560
0.1,0.15,2020-03-09 11:34:27.463490
0.11914600431919098,0.15,2020-03-09 11:34:27.532902
0.13461017012596133,0.15,2020-03-09 11:34:27.544815
0.15000000000000002,0.15,2020-03-09 11:34:27.554345
0.15213825758546592,0.15,2020-03-09 11:34:27.605973
0.16981065422296526,0.15,2020-03-09 11:34:27.615938
0.18748522996902467,0.15,2020-03-09 11:34:27.624598
0.2,0.15,2020-03-09 11:34:27.635996
0.19779394865036012,0.15,2020-03-09 11:34:27.714959
0.19558571577072145,0.15,2020-03-09 11:34:27.725853
0.19190387427806854,0.15,2020-03-09 11:34:27.734007
0.1860116243362427,0.15,2020-03-09 11:34:27.746280
0.17938474714756014,0.15,2020-03-09 11:34:27.755712
0.16981065422296526,0.15,2020-03-09 11:34:27.765816
0.15360968559980392,0.15,2020-03-09 11:34:27.776455
0.15000000000000002,0.15,2020-03-09 11:34:27.784906
0.1668656185269356,0.15,2020-03-09 11:34:28.464151
0.18821985423564913,0.15,2020-03-09 11:34:28.473719
0.2,0.15,2020-03-09 11:34:28.484084
0.17202106714248658,0.15,2020-03-09 11:34:28.614820
0.15000000000000002,0.15,2020-03-09 11:34:28.625462
